cell_id,latitude,longitude,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
C130,23.818829758429114,90.35704285316207,34.655454545454575,32.548,31.98818181818183,32.203333333333376,33.32846153846157,34.450000000000045,33.96500000000003,32.96090909090913,34.34833333333336,32.88076923076926,31.677999999999997
C131,23.818829758429114,90.36602600600327,35.55000000000001,34.11400000000003,33.402727272727304,33.46272727272731,34.339230769230824,35.738,35.04666666666668,34.50200000000001,35.541666666666686,33.24230769230775,32.35200000000003
C132,23.818829758429114,90.37500915884446,35.575000000000045,32.78454545454548,33.623333333333335,33.870000000000005,33.92714285714288,35.88000000000005,35.07666666666671,33.80272727272728,35.498333333333335,34.123333333333335,32.36600000000004
C133,23.818829758429114,90.38399231168566,33.29461538461544,32.55666666666673,31.658000000000015,32.25461538461542,33.07142857142861,35.117272727272734,34.53333333333336,33.11909090909097,34.11153846153849,33.33909090909094,31.982000000000028
C134,23.818829758429114,90.39297546452686,33.30384615384622,32.565000000000055,31.08333333333337,32.14200000000005,32.87714285714287,34.459090909090946,33.996153846153845,32.71545454545458,33.823846153846205,33.22818181818184,31.686000000000035
C135,23.818829758429114,90.40195861736805,33.363846153846225,32.42833333333334,30.83000000000004,32.110000000000014,32.53266666666667,34.1809090909091,34.126923076923106,32.25909090909096,33.90384615384619,33.120909090909095,31.688000000000045
C136,23.818829758429114,90.41094177020925,33.75153846153853,32.47833333333335,31.182307692307745,32.25000000000006,32.88714285714292,34.60200000000003,34.32846153846157,32.646363636363674,34.2392307692308,33.324545454545444,32.03222222222223
C137,23.818829758429114,90.41992492305044,33.79615384615386,32.99727272727273,31.723846153846182,32.63615384615383,33.27571428571429,35.07800000000003,34.628181818181815,33.32200000000006,34.835000000000036,33.80833333333334,31.764000000000067
C138,23.818829758429114,90.42890807589164,33.210000000000036,32.610000000000014,32.025000000000034,31.827142857142917,32.765714285714296,33.7645454545455,34.06454545454545,32.948000000000036,34.17666666666673,33.35500000000002,31.208000000000027
C139,23.818829758429114,90.43789122873284,32.73000000000002,32.613333333333344,31.835000000000036,31.202000000000055,32.06,33.22000000000003,33.47727272727275,31.974000000000046,33.200000000000045,32.53666666666669,30.335000000000036
C140,23.818829758429114,90.44687438157403,32.95857142857142,32.778333333333364,32.210000000000036,31.525714285714287,32.17307692307696,34.26777777777778,32.980769230769226,31.84400000000005,33.30166666666673,32.278333333333364,30.078333333333376
C141,23.818829758429114,90.45585753441522,33.31714285714287,33.56090909090909,32.888181818181806,32.48333333333335,32.85857142857145,35.236666666666736,33.57307692307694,32.32400000000007,34.038333333333355,32.63166666666672,30.76818181818186
C142,23.818829758429114,90.46484068725641,33.23000000000002,34.47000000000003,32.190000000000055,32.5916666666667,32.900000000000034,35.55000000000001,34.00166666666672,33.15250000000003,34.76500000000004,33.06833333333333,31.29000000000002
C143,23.818829758429114,90.47382384009761,32.718571428571465,34.110000000000014,31.658888888888953,32.859090909090924,32.47461538461545,34.96333333333337,34.686666666666724,32.81250000000006,34.95833333333337,33.18000000000001,32.045000000000016
C144,23.818829758429114,90.4828069929388,31.936666666666724,33.25444444444446,31.63250000000005,33.06600000000003,32.131428571428614,34.2211111111111,34.166666666666686,32.58000000000004,34.72833333333335,32.77909090909094,31.060000000000002
C145,23.818829758429114,90.49179014578,31.596666666666692,32.11400000000003,30.53200000000004,31.725000000000023,31.50857142857143,33.29888888888894,33.46500000000003,32.04000000000002,33.314285714285745,32.09909090909093,30.480000000000018
C146,23.809846605587918,90.33907654747968,31.350000000000023,29.933636363636367,29.37833333333333,30.193333333333328,30.50200000000001,31.126923076923106,31.748461538461527,30.430000000000007,32.110000000000014,30.953076923076935,29.81400000000002
C147,23.809846605587918,90.34805970032087,34.00666666666672,32.146363636363674,30.797142857142887,31.480000000000018,32.870000000000005,33.09000000000003,33.42833333333334,31.925999999999988,33.79000000000002,32.12076923076927,30.867999999999995
C148,23.809846605587918,90.35704285316207,35.26166666666671,33.29000000000002,32.2038461538462,33.87600000000003,34.31461538461542,35.33181818181822,34.57666666666671,33.24285714285719,34.619230769230796,33.331666666666706,31.248000000000047
C149,23.809846605587918,90.36602600600327,35.75769230769231,33.22833333333335,32.8857142857143,33.84090909090912,34.38714285714292,36.06,35.40833333333336,33.95857142857142,35.12846153846158,33.93833333333333,32.47444444444449
C150,23.809846605587918,90.37500915884446,35.75769230769231,33.22833333333335,32.8857142857143,33.84090909090912,34.38714285714292,36.06,35.40833333333336,33.95857142857142,35.12846153846158,33.93833333333333,32.47444444444449
C151,23.809846605587918,90.38399231168566,35.325000000000045,33.23363636363638,32.57000000000005,33.74454545454546,33.87142857142862,36.362727272727284,35.41166666666669,33.98272727272729,35.59500000000003,34.30454545454546,32.50800000000004
C152,23.809846605587918,90.39297546452686,33.960769230769245,33.10000000000002,32.158000000000015,32.91285714285715,33.51142857142861,35.62272727272733,34.83833333333337,33.51000000000005,34.93923076923079,33.8154545454546,32.18833333333333
C153,23.809846605587918,90.40195861736805,33.51166666666671,32.93000000000001,31.419230769230808,32.7526666666667,33.05266666666671,35.08818181818185,34.26000000000005,33.186363636363694,34.62076923076927,33.695454545454595,31.870000000000005
C154,23.809846605587918,90.41094177020925,33.72666666666669,32.43000000000001,31.176153846153852,32.61400000000003,32.77133333333336,34.96600000000001,34.33307692307693,32.76272727272732,34.480769230769226,33.46090909090913,31.995454545454606
C155,23.809846605587918,90.41992492305044,34.24666666666673,32.83000000000004,32.02538461538467,32.778333333333364,33.53000000000003,35.32800000000003,34.88636363636368,33.29200000000003,35.03666666666669,33.57545454545459,32.174444444444475
C156,23.809846605587918,90.42890807589164,34.39615384615388,32.73363636363638,32.610000000000014,32.700000000000045,33.938571428571436,35.153636363636394,34.5266666666667,33.23200000000003,35.16833333333335,33.89333333333337,32.07800000000003
C157,23.809846605587918,90.43789122873284,33.58833333333337,32.63545454545459,32.1438461538462,31.73428571428576,32.94285714285718,34.71909090909094,34.08833333333337,32.49400000000003,34.2038461538462,33.17666666666673,31.137272727272773
C158,23.809846605587918,90.44687438157403,33.19153846153853,33.67181818181825,32.935,31.740769230769274,32.99857142857144,35.32555555555558,34.00230769230774,32.681111111111136,34.0315384615385,32.95166666666671,30.846363636363662
C159,23.809846605587918,90.45585753441522,33.31769230769231,33.75181818181824,33.10272727272729,32.788333333333355,33.54846153846154,35.936666666666724,34.71833333333336,32.658000000000015,34.690000000000055,33.021666666666704,31.184000000000026
C160,23.809846605587918,90.46484068725641,33.16384615384618,34.702000000000055,32.78636363636366,32.775000000000034,33.36571428571432,36.51000000000005,35.62636363636369,32.918000000000006,35.44166666666672,33.446666666666715,31.50400000000002
C161,23.809846605587918,90.47382384009761,33.17307692307696,33.900000000000034,32.43000000000001,32.64166666666671,33.01857142857142,36.418888888888944,35.83909090909094,33.70500000000004,35.94833333333332,33.70833333333337,32.16555555555556
C162,23.809846605587918,90.4828069929388,33.44454545454545,33.82600000000002,32.124000000000024,33.30600000000004,32.69428571428574,35.79000000000002,35.653636363636394,33.04555555555555,35.62833333333333,33.84500000000003,32.23750000000001
C163,23.800863452746725,90.33907654747968,31.943333333333328,30.01727272727277,30.677142857142883,30.470000000000027,30.886000000000024,32.00000000000006,32.13000000000005,30.595454545454572,32.84666666666669,32.134615384615415,30.650000000000034
C164,23.800863452746725,90.34805970032087,33.95615384615388,32.452000000000055,30.862307692307752,31.82666666666671,32.19857142857143,33.43363636363637,34.05200000000002,31.966000000000008,33.92166666666668,32.91615384615386,31.415999999999997
C165,23.800863452746725,90.35704285316207,35.24166666666673,33.33000000000004,31.940769230769263,32.87833333333333,33.96428571428578,35.2645454545455,34.73727272727274,32.84846153846155,35.03307692307692,33.2992307692308,31.638000000000034
C166,23.800863452746725,90.36602600600327,35.43615384615384,33.670000000000016,32.64333333333337,34.01400000000007,34.26285714285717,35.81181818181824,34.685384615384635,33.24230769230775,34.932666666666705,33.52538461538467,31.608181818181833
C167,23.800863452746725,90.37500915884446,35.69923076923084,33.87181818181824,32.950000000000045,34.146000000000015,34.2114285714286,35.87500000000006,34.9823076923077,33.57333333333332,35.20714285714291,33.73000000000002,32.1611111111111
C168,23.800863452746725,90.38399231168566,34.22000000000003,32.80333333333334,32.35571428571433,33.525000000000034,34.06714285714287,35.703333333333376,34.74538461538464,33.72833333333335,35.18571428571431,33.50500000000005,32.13363636363641
C169,23.800863452746725,90.39297546452686,33.94076923076926,32.38636363636368,32.02428571428578,33.25153846153853,33.554285714285754,35.02090909090913,34.65833333333336,33.45166666666671,34.479333333333386,33.56666666666672,31.860000000000014
C170,23.800863452746725,90.40195861736805,33.370000000000005,32.166666666666686,31.708461538461563,32.52285714285716,32.86733333333336,34.55727272727273,34.21923076923082,33.05909090909097,34.12428571428575,33.298333333333346,31.716153846153873
C171,23.800863452746725,90.41094177020925,33.373333333333335,32.26272727272732,31.5214285714286,32.85500000000002,32.888666666666666,34.79888888888894,34.39166666666671,32.92636363636365,34.06142857142862,33.041666666666686,31.723333333333358
C172,23.800863452746725,90.41992492305044,33.58846153846156,32.8336363636364,32.16384615384618,33.18333333333334,33.55000000000001,35.32636363636368,34.21500000000003,33.427777777777806,34.93833333333333,33.210000000000036,31.938888888888926
C173,23.800863452746725,90.42890807589164,34.05000000000001,32.815000000000055,32.674615384615436,32.78538461538466,33.67428571428576,35.39833333333337,34.56333333333333,33.670000000000016,35.07307692307694,33.79666666666668,32.24000000000001
C174,23.800863452746725,90.43789122873284,33.20142857142861,32.69166666666672,32.51461538461541,32.55307692307696,33.19857142857143,34.85000000000002,34.7746153846154,33.09500000000003,34.74692307692311,33.41833333333335,31.55181818181825
C175,23.800863452746725,90.44687438157403,32.85142857142864,33.01500000000004,32.99166666666673,32.48000000000002,33.131428571428614,35.65888888888895,34.94833333333332,33.307500000000005,35.06,33.14500000000004,31.628000000000043
C176,23.800863452746725,90.45585753441522,32.89307692307693,33.50800000000004,32.71909090909094,32.446666666666715,33.555714285714316,35.44400000000002,35.2736363636364,32.78555555555556,34.78000000000003,33.35500000000002,31.377272727272725
C177,23.800863452746725,90.46484068725641,32.39833333333337,32.97000000000003,33.08600000000001,32.46500000000003,33.14000000000004,36.02333333333337,34.49166666666673,33.01222222222225,35.31833333333333,33.38833333333338,31.720000000000027
C178,23.800863452746725,90.47382384009761,32.11153846153849,32.72200000000004,32.58400000000006,32.68818181818182,32.85571428571433,35.57000000000005,34.39833333333337,33.565000000000055,35.27333333333337,33.650000000000034,32.20500000000004
C179,23.800863452746725,90.4828069929388,32.24454545454546,33.170000000000016,32.83000000000004,32.65400000000005,32.93461538461543,35.34333333333336,34.396666666666704,33.307500000000005,35.01000000000005,33.3009090909091,31.614000000000033
C180,23.79188029990553,90.33907654747968,33.88166666666672,32.34076923076924,31.72692307692313,32.120000000000005,32.95285714285717,33.57545454545459,34.01333333333338,32.17833333333334,34.03000000000003,33.19923076923084,31.21923076923082
C181,23.79188029990553,90.34805970032087,35.20600000000002,32.99666666666673,31.75142857142862,33.02636363636367,33.70692307692309,34.89000000000004,34.30833333333334,32.73727272727274,34.84833333333336,33.74230769230775,31.880909090909086
C182,23.79188029990553,90.35704285316207,35.31400000000002,33.26142857142861,32.68333333333334,34.184000000000026,34.190000000000055,35.670000000000016,34.245714285714314,33.01000000000005,34.7793333333334,33.80692307692311,31.84200000000004
C183,23.79188029990553,90.36602600600327,35.43333333333334,33.23153846153849,32.950000000000045,33.31,34.18571428571431,35.98818181818183,34.61769230769232,33.05333333333334,34.875333333333344,33.57769230769236,31.633636363636413
C184,23.79188029990553,90.37500915884446,35.19333333333333,33.87909090909096,32.85857142857145,33.238333333333344,34.32714285714292,35.831666666666706,34.63000000000005,32.88833333333338,35.02733333333339,33.89333333333337,32.06333333333333
C185,23.79188029990553,90.38399231168566,34.12666666666672,33.30833333333334,32.37153846153848,32.93571428571431,34.28428571428577,35.666666666666686,34.859230769230805,33.25000000000006,34.946000000000026,33.57333333333332,32.094615384615395
C186,23.79188029990553,90.39297546452686,33.83769230769235,33.06090909090909,31.99333333333334,32.62428571428575,33.658000000000015,35.00230769230774,34.42714285714288,33.05000000000001,34.64866666666666,33.35833333333335,31.911428571428644
C187,23.79188029990553,90.40195861736805,33.55615384615385,32.47500000000002,31.68846153846158,32.19142857142862,32.886000000000024,34.98272727272729,34.16846153846154,33.07363636363641,34.23400000000004,33.15833333333336,31.4614285714286
C188,23.79188029990553,90.41094177020925,33.610000000000014,32.791666666666686,31.5266666666667,32.43153846153848,32.68333333333334,34.40538461538466,33.67166666666668,32.953636363636406,34.37142857142862,32.82333333333332,31.400769230769242
C189,23.79188029990553,90.41992492305044,34.12600000000003,32.80538461538464,32.60384615384618,32.7166666666667,33.61266666666671,34.91615384615386,34.25333333333333,33.168181818181836,34.53571428571428,32.99000000000001,32.01600000000002
C190,23.79188029990553,90.42890807589164,34.57142857142861,33.01333333333338,33.15923076923082,33.186363636363694,33.965714285714284,35.736153846153854,34.713076923076926,33.66555555555556,35.52076923076925,33.91500000000002,32.26800000000003
C191,23.79188029990553,90.43789122873284,33.700000000000045,32.77000000000004,32.60384615384618,32.200000000000045,33.35285714285715,35.09333333333336,34.220769230769235,33.26555555555558,34.706666666666706,33.39333333333337,32.11400000000003
C192,23.79188029990553,90.44687438157403,32.651428571428596,32.35727272727274,31.476666666666688,32.04272727272729,32.85615384615386,34.408000000000015,33.54000000000002,32.44250000000005,34.44166666666672,32.778333333333364,31.32200000000006
C193,23.79188029990553,90.45585753441522,31.79933333333338,32.47200000000004,31.323846153846205,31.673333333333346,32.612857142857195,34.33600000000001,33.43307692307695,31.78800000000001,34.30500000000001,32.78333333333336,30.79333333333335
C194,23.79188029990553,90.46484068725641,31.092857142857156,31.417272727272746,31.065000000000055,31.370000000000005,31.99000000000001,33.46818181818185,33.036153846153866,31.557272727272732,33.85333333333335,31.973333333333358,30.422307692307697
C195,23.79188029990553,90.47382384009761,30.500769230769265,30.981666666666683,30.735000000000014,30.263333333333378,31.410000000000025,32.7827272727273,32.555714285714316,31.620000000000005,33.283846153846184,31.646666666666704,29.777142857142906
C196,23.79188029990553,90.4828069929388,30.053076923076958,30.948461538461572,30.98090909090911,30.84538461538466,31.30000000000001,32.56272727272733,32.56076923076927,32.03444444444449,33.01857142857142,32.417272727272746,30.161428571428644
C197,23.782897147064332,90.33907654747968,32.906923076923135,31.6571428571429,30.76142857142861,31.463333333333367,32.65285714285716,34.07000000000005,33.161428571428644,31.805000000000007,33.74230769230775,33.000769230769265,30.777142857142906
C198,23.782897147064332,90.34805970032087,34.06230769230774,32.48428571428576,31.659230769230817,32.410000000000025,33.25666666666672,35.166,33.74857142857144,32.488333333333344,34.49000000000001,33.276153846153875,31.834615384615404
C199,23.782897147064332,90.35704285316207,34.468461538461554,33.00142857142862,32.53461538461539,33.924545454545466,33.632666666666694,35.3154545454546,34.072857142857174,33.203333333333376,34.99428571428575,33.677692307692325,32.043846153846175
C200,23.782897147064332,90.36602600600327,34.97307692307692,33.10285714285715,32.84384615384619,34.07000000000005,33.61375000000004,35.610000000000014,33.920000000000016,33.09833333333336,35.11142857142863,33.46230769230772,31.56714285714287
C201,23.782897147064332,90.37500915884446,35.233076923076965,33.40538461538466,32.54333333333335,33.38076923076926,33.51533333333333,35.43363636363637,34.33307692307693,32.906666666666695,34.67285714285714,33.686363636363694,31.52000000000004
C202,23.782897147064332,90.38399231168566,35.22000000000003,33.27307692307693,32.416666666666686,33.23153846153849,33.51266666666669,35.10454545454547,34.97769230769234,32.76666666666671,35.00384615384621,33.70500000000004,31.930000000000007
C203,23.782897147064332,90.39297546452686,34.85000000000002,33.19500000000005,32.468571428571465,32.823846153846205,33.59533333333337,35.15500000000003,35.08000000000004,33.24333333333334,35.08230769230772,33.673333333333346,32.206666666666706
C204,23.782897147064332,90.40195861736805,34.70230769230773,33.416666666666686,32.56,33.457692307692355,33.97266666666667,35.2146153846154,34.241250000000036,33.82200000000006,34.72733333333338,33.883333333333326,32.16166666666669
C205,23.782897147064332,90.41094177020925,34.70230769230773,33.416666666666686,32.56,33.457692307692355,33.97266666666667,35.2146153846154,34.241250000000036,33.82200000000006,34.72733333333338,33.883333333333326,32.16166666666669
C206,23.782897147064332,90.41992492305044,34.42692307692312,33.456666666666706,32.19857142857143,33.06076923076927,34.01142857142861,35.02076923076925,33.433529411764766,33.11545454545461,34.380666666666684,33.39000000000004,31.99461538461543
C207,23.782897147064332,90.42890807589164,33.70733333333334,32.86666666666673,31.49000000000001,32.55285714285719,33.382857142857176,35.200000000000045,33.175882352941244,32.82090909090908,34.160666666666714,33.117272727272734,31.693333333333328
C208,23.782897147064332,90.43789122873284,34.05266666666671,33.06,31.715000000000032,32.626923076923106,33.73000000000002,35.256153846153836,33.64285714285717,33.400000000000034,34.00600000000003,33.44166666666672,31.77545454545458
C209,23.782897147064332,90.44687438157403,33.02466666666669,31.360000000000014,30.74692307692311,31.168461538461543,32.000769230769265,34.03666666666669,32.64866666666666,32.238,32.89400000000006,32.235000000000014,30.79666666666668
C210,23.782897147064332,90.45585753441522,30.838000000000022,30.013076923076937,29.28857142857146,29.534285714285772,30.331538461538514,31.79000000000002,30.866250000000036,30.328181818181804,31.415333333333365,31.203333333333376,29.516153846153884
C211,23.782897147064332,90.46484068725641,29.975333333333367,30.006363636363687,28.902857142857158,29.16384615384618,29.860000000000014,31.77000000000004,30.647333333333393,30.260909090909138,31.382000000000062,31.215000000000032,29.36571428571432
C212,23.782897147064332,90.47382384009761,29.025714285714287,29.288333333333355,29.05181818181825,28.897692307692353,29.642857142857167,30.917692307692334,30.485714285714323,30.08818181818185,31.51923076923083,31.185000000000002,29.445384615384626
C213,23.782897147064332,90.4828069929388,28.940666666666687,28.863333333333344,28.513333333333378,28.400769230769242,29.401428571428596,29.297142857142887,30.920769230769224,30.04272727272729,31.7392307692308,30.883333333333326,29.13428571428574
C214,23.77391399422314,90.33907654747968,30.850000000000023,30.893636363636404,29.30733333333336,30.54666666666668,31.421428571428635,32.02090909090913,32.39615384615388,31.19166666666672,33.440000000000055,32.09615384615387,31.4115384615385
C215,23.77391399422314,90.34805970032087,32.39153846153852,32.4823076923077,31.11181818181825,31.708181818181856,32.880666666666684,34.23444444444448,34.06636363636369,31.885000000000048,34.061666666666724,32.90846153846155,31.03000000000003
C216,23.77391399422314,90.35704285316207,34.18166666666673,33.3869230769231,32.66538461538465,32.995454545454606,33.622000000000014,35.85000000000002,34.45833333333337,32.70166666666671,34.6357142857143,33.86076923076922,31.55666666666673
C217,23.77391399422314,90.36602600600327,34.8416666666667,33.39307692307693,32.47615384615386,33.235000000000014,33.892666666666685,35.96636363636367,34.06142857142862,33.44333333333333,34.96285714285716,34.00500000000005,31.66571428571433
C218,23.77391399422314,90.37500915884446,34.56076923076927,33.236153846153854,32.42599999999999,33.06230769230774,33.30875000000003,35.79000000000002,33.947142857142865,33.04272727272729,34.93571428571431,32.94166666666672,31.488571428571447
C219,23.77391399422314,90.38399231168566,34.33769230769235,33.123846153846216,32.24625000000003,33.000769230769265,33.03000000000003,35.59000000000003,34.150000000000034,33.02000000000004,34.83769230769235,33.08333333333337,31.544285714285763
C220,23.77391399422314,90.39297546452686,34.46692307692314,33.700000000000045,32.35400000000004,33.283846153846184,33.61533333333335,35.43000000000001,34.71153846153851,33.37666666666672,35.2392307692308,33.59666666666669,31.988571428571447
C221,23.77391399422314,90.40195861736805,35.410000000000025,34.27000000000004,32.965384615384664,33.760769230769256,34.362857142857195,35.89200000000005,35.548333333333346,34.06454545454545,35.75166666666672,34.08333333333337,32.28692307692313
C222,23.77391399422314,90.41094177020925,35.11153846153849,34.06,33.25923076923078,34.45600000000002,34.48571428571432,35.81,35.29307692307697,34.10400000000004,35.725384615384655,34.110000000000014,32.236153846153854
C223,23.77391399422314,90.41992492305044,33.804285714285754,33.38500000000005,32.85333333333335,33.05181818181825,33.81,35.34818181818184,33.392666666666685,33.21800000000002,34.428571428571445,33.28333333333336,31.694615384615417
C224,23.77391399422314,90.42890807589164,33.54428571428576,33.36500000000001,32.07727272727277,31.918571428571454,33.351538461538496,34.828181818181804,33.22066666666666,33.036,34.25142857142862,32.986666666666736,31.288461538461547
C225,23.77391399422314,90.43789122873284,33.52200000000005,32.99666666666673,31.145384615384614,31.872857142857185,32.81769230769231,34.571666666666715,33.160000000000025,33.08600000000001,34.0214285714286,32.75166666666672,31.400909090909124
C226,23.77391399422314,90.44687438157403,32.28333333333336,31.65500000000003,30.31142857142862,30.696666666666715,31.56142857142862,33.4666666666667,32.203750000000014,31.73727272727274,32.47666666666669,31.670000000000016,30.143846153846198
C227,23.77391399422314,90.45585753441522,31.091333333333353,30.853636363636383,30.047142857142887,30.135000000000048,30.894615384615406,32.682727272727334,31.711250000000007,31.02090909090913,31.912666666666667,31.07666666666671,29.634615384615415
C228,23.77391399422314,90.46484068725641,30.580666666666673,29.944545454545448,29.902307692307716,30.05000000000001,30.626666666666722,32.03000000000003,31.076250000000016,30.715454545454577,31.544285714285763,30.935000000000002,29.39833333333337
C229,23.77391399422314,90.47382384009761,29.014000000000067,29.04333333333335,28.485384615384646,28.9823076923077,29.599230769230815,29.758333333333326,30.777142857142906,29.679090909090974,31.02000000000004,30.073333333333323,28.600000000000023
C230,23.77391399422314,90.4828069929388,28.565714285714307,28.605999999999995,28.05461538461543,28.44384615384621,28.88428571428574,29.321666666666715,30.023846153846193,29.33909090909094,30.801666666666733,29.74333333333334,28.575714285714298
C231,23.764930841381943,90.33907654747968,31.548461538461538,31.324545454545444,30.477272727272748,31.00454545454545,32.10076923076923,32.86600000000004,33.173636363636376,31.384545454545446,33.2038461538462,32.08692307692314,30.539230769230812
C232,23.764930841381943,90.34805970032087,33.571666666666715,32.891428571428605,32.64000000000004,32.258333333333326,33.29266666666672,34.82000000000005,33.420769230769224,32.35363636363638,33.62538461538463,32.7392307692308,31.226363636363658
C233,23.764930841381943,90.35704285316207,34.653076923076924,33.410000000000025,33.09375000000006,33.04076923076923,33.731333333333396,35.57181818181823,34.15615384615387,33.33000000000004,34.3606666666667,33.690000000000055,31.263333333333378
C234,23.764930841381943,90.36602600600327,35.47461538461545,33.437692307692316,32.535000000000025,33.200000000000045,33.942000000000064,35.668181818181836,34.08428571428573,32.85833333333335,34.51666666666671,33.283846153846184,31.499230769230792
C235,23.764930841381943,90.37500915884446,34.57461538461541,33.13000000000005,31.992500000000007,32.559230769230794,33.17285714285714,35.13222222222225,33.70285714285717,32.6809090909091,34.660000000000025,33.166666666666686,31.57769230769236
C236,23.764930841381943,90.38399231168566,34.54846153846154,33.23333333333335,32.054285714285754,32.760769230769256,32.950000000000045,35.138000000000034,34.19142857142862,32.821666666666715,34.76538461538462,32.88833333333338,31.906923076923135
C237,23.764930841381943,90.39297546452686,34.95166666666671,33.77769230769235,32.71833333333336,33.41615384615386,33.55307692307696,35.97200000000004,35.258333333333326,33.9666666666667,35.36076923076922,33.363333333333344,31.983846153846173
C238,23.764930841381943,90.40195861736805,35.7116666666667,34.28333333333336,33.360000000000014,33.998333333333335,34.4614285714286,36.32600000000002,34.382857142857176,34.56636363636369,35.81615384615384,34.01000000000005,32.61545454545461
C239,23.764930841381943,90.41094177020925,35.55769230769232,33.83769230769235,33.662000000000035,34.202000000000055,34.79615384615386,36.02454545454549,34.3314285714286,34.0916666666667,35.5669230769231,34.01666666666671,32.09333333333336
C240,23.764930841381943,90.41992492305044,34.19857142857143,33.66500000000002,33.08090909090913,32.58076923076925,34.008461538461574,35.57727272727277,34.01142857142861,33.995454545454606,35.07000000000005,33.528333333333364,31.646363636363674
C241,23.764930841381943,90.42890807589164,34.09000000000003,33.46333333333337,32.455454545454586,32.50384615384621,33.54000000000002,35.49444444444447,33.80285714285719,33.610000000000014,34.968571428571465,33.325000000000045,31.240769230769274
C242,23.764930841381943,90.43789122873284,33.75142857142862,32.97000000000003,31.89166666666671,32.03769230769234,33.185384615384635,34.55909090909097,33.182000000000016,33.18000000000001,34.25285714285718,32.896666666666704,30.937142857142874
C243,23.764930841381943,90.44687438157403,33.140666666666675,32.19166666666672,31.55000000000001,31.608181818181833,32.0669230769231,34.25600000000003,32.12666666666672,32.58111111111111,32.883333333333326,31.968333333333362,30.459230769230828
C244,23.764930841381943,90.45585753441522,31.7114285714286,31.610000000000014,30.843333333333362,30.5266666666667,31.742307692307747,33.685555555555595,31.657500000000027,31.916666666666686,32.53266666666667,31.15833333333336,30.251666666666722
C245,23.764930841381943,90.46484068725641,30.51533333333333,30.688000000000045,29.45166666666671,29.680000000000007,30.9469230769231,30.983846153846173,31.181250000000034,31.014000000000067,31.976666666666688,30.815000000000055,29.606363636363653
C246,23.764930841381943,90.47382384009761,28.96428571428578,29.595000000000027,29.010000000000048,28.699230769230837,30.01142857142861,29.95615384615388,30.775000000000034,30.04400000000004,31.385000000000048,30.263333333333378,28.991538461538482
C247,23.764930841381943,90.4828069929388,28.42571428571432,29.027142857142906,28.261666666666713,27.93428571428575,28.99533333333335,29.579230769230833,30.230000000000018,29.83000000000004,31.060000000000002,29.973333333333358,29.10846153846154
C248,23.755947688540747,90.33907654747968,32.55166666666673,31.966666666666697,30.985000000000014,30.975000000000023,31.837142857142908,32.60400000000004,32.98454545454547,31.422727272727286,32.90076923076924,31.771538461538512,30.150000000000034
C249,23.755947688540747,90.34805970032087,33.97000000000003,32.32142857142861,31.963333333333367,32.07666666666671,32.638000000000034,34.25363636363642,33.287142857142896,32.00090909090909,33.582857142857165,32.653076923076924,30.870000000000005
C250,23.755947688540747,90.35704285316207,34.960769230769245,32.84466666666668,32.32777777777778,32.980769230769226,33.219333333333395,35.2463636363637,33.79875000000004,32.57666666666671,34.28333333333336,33.145384615384614,31.440000000000055
C251,23.755947688540747,90.36602600600327,34.94846153846157,33.00142857142862,32.29222222222228,33.12500000000006,33.31933333333336,35.52454545454549,33.83266666666668,32.92500000000001,34.55800000000005,33.38500000000005,31.595000000000027
C252,23.755947688540747,90.37500915884446,34.53923076923081,32.937142857142874,31.918888888888944,32.85833333333335,33.03857142857146,34.974000000000046,33.75666666666672,32.995000000000005,34.45285714285717,33.11833333333334,31.61833333333334
C253,23.755947688540747,90.38399231168566,34.81615384615384,33.52692307692314,31.978571428571456,33.076153846153886,33.42714285714288,35.428,34.60538461538465,34.09833333333336,34.6438461538462,33.13833333333338,31.723333333333358
C254,23.755947688540747,90.39297546452686,35.488461538461536,33.63000000000005,32.30000000000001,33.34692307692313,34.15428571428578,35.82200000000006,34.370000000000005,34.370000000000005,34.96384615384619,33.39000000000004,32.01727272727277
C255,23.755947688540747,90.40195861736805,35.4016666666667,33.73000000000002,32.57666666666671,33.46818181818185,34.52285714285716,35.79200000000003,33.944666666666706,34.05000000000001,35.00384615384621,33.75000000000006,32.11666666666673
C256,23.755947688540747,90.41094177020925,34.410000000000025,33.60333333333335,32.61500000000001,33.25200000000001,34.83857142857147,35.739090909090976,34.11133333333339,33.867999999999995,35.15153846153851,33.84500000000003,31.734615384615438
C257,23.755947688540747,90.41992492305044,34.74538461538464,33.81363636363636,32.29666666666668,33.666,34.66076923076923,36.32600000000002,34.18076923076927,34.01200000000006,35.61571428571432,33.96500000000003,31.56230769230774
C258,23.755947688540747,90.42890807589164,34.82857142857142,33.72636363636366,32.09545454545457,33.51545454545459,34.228461538461545,35.99600000000004,33.67133333333339,34.036,35.35714285714289,33.831666666666706,31.913333333333355
C259,23.755947688540747,90.43789122873284,34.187333333333356,33.56454545454545,31.80000000000001,32.96636363636367,33.76285714285717,35.58400000000006,33.74333333333334,33.79000000000002,34.977142857142894,33.111666666666736,31.450000000000045
C260,23.755947688540747,90.44687438157403,34.187333333333356,33.56454545454545,31.80000000000001,32.96636363636367,33.76285714285717,35.58400000000006,33.74333333333334,33.79000000000002,34.977142857142894,33.111666666666736,31.450000000000045
